kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_duration,koi_depth,koi_time0bk,koi_prad,koi_ror,koi_dor,koi_impact,koi_incl,koi_srad,koi_smass,koi_steff,koi_slogg,koi_smet,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_vet_stat,koi_vet_date,koi_disp_prov,koi_period_err1,koi_period_err2,koi_duration_err1,koi_duration_err2,koi_depth_err1,koi_depth_err2,koi_prad_err1,koi_prad_err2,koi_steff_err1,koi_steff_err2
9763348,K01852.01,CONFIRMED,1.0,15.77382794,4.957,313.6,137.53051,2.72,0.016277,24.7,0.035,89.92,1.531,1.15,6283.0,4.129,-0.06,13.205,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,8.038e-05,-8.038e-05,0.115,-0.115,12.1,-12.1,0.52,-0.51,126.0,-113.0
9101496,K01915.01,CONFIRMED,1.0,6.56226483,4.0144,260.8,132.61123,3.07,0.01552,9.85,0.643,86.26,1.812,1.212,5878.0,4.005,0.24,13.996,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.896e-05,-1.896e-05,0.0694,-0.0694,7.2,-7.2,0.48,-0.77,117.0,-117.0
6037581,K01916.01,CONFIRMED,1.0,20.67876365,4.6395,323.9,151.69245,2.42,0.017394,26.2,0.665,88.55,1.272,1.088,5865.0,4.266,0.16,13.598,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,6.41e-05,-6.41e-05,0.085,-0.085,7.9,-7.9,0.4,-0.41,105.0,-117.0
10723750,K00209.01,CONFIRMED,0.993,50.79034648,10.8474,5671.1,135.632759,10.6,0.069067,38.189,0.058,89.91,1.406,1.102,6163.0,4.185,-0.06,14.274,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.381e-05,-2.381e-05,0.0138,-0.0138,11.9,-11.9,1.91,-1.9,123.0,-123.0
6037581,K01916.02,CONFIRMED,1.0,9.59993246,4.3206,271.2,136.58227,2.08,0.014963,17.2,0.063,89.79,1.272,1.088,5865.0,4.266,0.16,13.598,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.139e-05,-2.139e-05,0.0549,-0.0549,5.5,-5.5,0.35,-0.35,105.0,-117.0
6037581,K01916.03,CONFIRMED,0.933,2.0248205,2.55,63.3,132.35465,1.01,0.007277,5.954,0.248,87.61,1.272,1.088,5865.0,4.266,0.16,13.598,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.002e-05,-1.002e-05,0.118,-0.118,3.5,-3.5,0.17,-0.17,105.0,-117.0
10779233,K01989.01,CONFIRMED,0.861,201.118319,10.328,584.8,187.56986,2.28,0.021853,152.01,0.001,90.0,0.954,0.929,5646.0,4.447,0.0,13.328,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.001461,-0.001461,0.165,-0.165,19.2,-19.2,0.32,-0.2,101.0,-112.0
11614617,K01990.01,CONFIRMED,1.0,24.7577652,6.998,458.7,142.06826,2.44,0.023093,13.4,0.896,86.17,0.966,1.043,6106.0,4.487,-0.16,14.49,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001215,-0.0001215,0.13,-0.13,13.8,-13.8,0.71,-0.24,163.0,-199.0
11450414,K01992.01,CONFIRMED,1.0,12.7983174,6.401,336.6,133.64979,2.88,0.01815,10.75,0.738,86.06,1.451,1.0,5592.0,4.115,0.16,14.513,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,6.108e-05,-6.108e-05,0.116,-0.116,9.7,-9.7,0.41,-0.68,75.0,-75.0
4736569,K01996.01,CONFIRMED,1.0,10.13200555,3.1683,911.6,132.91155,1.67,0.02728,25.09,0.03,89.93,0.561,0.561,4777.0,4.689,-1.08,15.629,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.175e-05,-3.175e-05,0.0689,-0.0689,26.8,-26.8,0.11,-0.11,167.0,-167.0
10384798,K01997.01,CONFIRMED,1.0,38.505224,5.941,695.2,158.30491,2.45,0.025468,39.1,0.654,89.04,0.881,0.904,5974.0,4.504,-0.42,14.777,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001776,-0.0001776,0.104,-0.104,22.4,-22.4,0.68,-0.24,161.0,-161.0
2307415,K02053.02,CONFIRMED,0.983,4.6126736,3.0643,133.2,132.7757,1.6,0.011477,7.79,0.755,84.44,1.277,1.094,6140.0,4.265,0.0,12.992,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.208e-05,-1.208e-05,0.0681,-0.0681,4.3,-4.3,0.29,-0.24,123.0,-135.0
3128552,K02055.01,CONFIRMED,0.999,8.67890312,3.5317,540.6,133.03651,2.56,0.021018,18.79,0.203,89.38,1.116,0.924,5509.0,4.308,0.16,14.523,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.382e-05,-2.382e-05,0.0685,-0.0685,15.2,-15.2,0.39,-0.43,82.0,-74.0
10134152,K02056.01,CONFIRMED,1.0,39.3135699,5.0137,500.1,154.93767,2.07,0.020516,61.13,0.006,89.99,0.925,1.008,6060.0,4.509,-0.22,14.476,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001483,-0.0001483,0.0903,-0.0903,16.9,-16.9,0.59,-0.19,163.0,-181.0
9573685,K02057.01,CONFIRMED,1.0,5.94565516,2.1604,401.2,133.99359,1.12,0.018129,20.87,0.229,89.37,0.564,0.581,3974.0,4.7,-0.06,15.026,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.691e-05,-1.691e-05,0.0711,-0.0711,16.6,-16.6,0.06,-0.07,79.0,-79.0
10329835,K02058.01,CONFIRMED,1.0,1.52373073,1.4796,364.7,131.61813,1.26,0.022705,3.28,0.942,73.31,0.51,0.516,3746.0,4.736,0.0,15.313,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.497e-06,-2.497e-06,0.0342,-0.0342,13.1,-13.1,0.09,-0.12,75.0,-83.0
6849046,K00201.01,CONFIRMED,0.998,4.225384543,2.82038,7563.0,137.5606891,9.0,0.078185,12.3266,0.074,89.66,1.054,1.025,5574.0,4.403,0.42,14.014,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.69e-07,-2.69e-07,0.00192,-0.00192,6.0,-6.0,1.42,-0.77,100.0,-111.0
8804397,K01853.01,CONFIRMED,0.997,60.0853848,7.007,432.2,153.25707,2.4,0.020987,42.4,0.79,88.93,1.047,1.149,6028.0,4.459,0.21,13.43,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002239,-0.0002239,0.116,-0.116,9.6,-9.6,0.43,-0.12,107.0,-131.0
9662811,K01854.01,CONFIRMED,0.99,43.0343364,6.571,541.6,137.69007,2.5,0.025125,26.1,0.882,88.07,0.911,0.906,5550.0,4.476,0.0,13.534,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001859,-0.0001859,0.135,-0.135,12.2,-12.2,0.3,-0.18,110.0,-110.0
11570749,K01856.01,CANDIDATE,0.999,46.2991052,5.2481,854.9,155.80223,4.33,0.026296,69.15,0.025,89.98,1.507,0.898,5396.0,4.035,-0.06,14.082,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001173,-0.0001173,0.061,-0.061,17.9,-17.9,1.59,-1.94,160.0,-144.0
11297236,K01857.01,CONFIRMED,0.862,88.6440015,7.82,625.5,145.47193,2.51,0.024607,62.8,0.724,89.34,0.934,0.941,5661.0,4.471,0.0,13.748,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002922,-0.0002922,0.111,-0.111,12.2,-12.2,0.33,-0.19,101.0,-112.0
10074466,K01917.01,CONFIRMED,0.999,35.01190875,2.868,436.7,150.37126,2.97,0.023595,40.5,0.927,88.69,1.153,1.041,5872.0,4.332,0.1,13.624,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,9.531e-05,-9.531e-05,0.0684,-0.0684,14.5,-14.5,0.48,-0.35,70.0,-79.0
8218379,K01920.01,CONFIRMED,1.0,16.57099265,2.9052,644.9,133.90704,2.03,0.023913,37.6,0.55,89.16,0.779,0.865,5483.0,4.589,-0.22,14.64,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.023e-05,-4.023e-05,0.0575,-0.0575,16.9,-16.9,0.43,-0.15,166.0,-149.0
7755636,K01921.01,CONFIRMED,1.0,16.00496657,6.5047,377.5,135.25305,3.71,0.017862,19.14032,0.013,89.96,1.904,1.412,6384.0,4.029,0.12,12.818,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,5.331e-05,-5.331e-05,0.0847,-0.0847,9.0,-9.0,0.76,-1.04,70.0,-89.0
9411166,K01922.01,CONFIRMED,1.0,1.954525966,2.0944,392.8,132.29679,2.38,0.019224,5.51,0.673,82.98,1.136,1.01,5741.0,4.331,0.16,15.356,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.283e-06,-3.283e-06,0.0457,-0.0457,10.2,-10.2,0.38,-0.3,77.0,-77.0
9411166,K01922.02,CANDIDATE,0.19749999999999998,15.09521323,3.41,44992.590000000004,139.474359,39.910000000000004,0.2718419,11.2137,0.9557,85.10499999999999,1.1236,0.8705,5586.9,4.2812,-0.08600000000000001,15.356,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021544999999999997,-0.002152,0.34009999999999996,-0.34009999999999996,123.4,-122.9,11.594999999999999,-7.9590000000000005,178.9,-173.2
4989057,K01923.01,CONFIRMED,1.0,7.23400381,2.165,453.3,137.67742,1.78,0.019155,26.01,0.032,89.93,0.85,0.879,5411.0,4.523,0.0,14.139,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.603e-05,-1.603e-05,0.0587,-0.0587,15.7,-15.7,0.19,-0.1,107.0,-107.0
9834040,K01998.01,CONFIRMED,1.0,6.77408984,2.6215,520.3,135.95524,2.5,0.020933,20.16,0.026,89.92,1.092,1.18,6246.0,4.433,0.07,15.368,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.776e-05,-1.776e-05,0.0634,-0.0634,18.3,-18.3,0.75,-0.33,174.0,-239.0
6152974,K00216.01,CONFIRMED,1.0,20.172024672,3.1488,5368.1,141.209182,6.24,0.066137,49.55,0.334,89.61,0.864,0.811,5064.0,4.474,0.18,14.711,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,9.335e-06,-9.335e-06,0.0248,-0.0248,26.2,-26.2,0.27,-0.55,83.0,-75.0
8802693,K02000.01,CONFIRMED,1.0,26.41044199,3.0715,991.1,149.39541,2.45,0.03051,51.2,0.674,89.25,0.734,0.815,5448.0,4.613,-0.38,15.593,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,7.741e-05,-7.741e-05,0.084,-0.084,36.5,-36.5,0.43,-0.19,162.0,-162.0
6061773,K02001.01,CONFIRMED,1.0,8.27745764,2.713,197.2,138.25667,2.46,0.012663,22.82,0.261,89.35,1.781,0.887,5129.0,3.884,-0.16,13.115,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.611e-05,-4.611e-05,0.138,-0.138,13.4,-13.4,1.26,-1.53,153.0,-138.0
10024701,K02002.01,CONFIRMED,1.0,14.37504582,3.208,251.1,139.05924,2.05,0.017825,14.39,0.927,86.3,1.053,1.023,5931.0,4.403,0.0,13.286,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,8.684e-05,-8.684e-05,0.151,-0.151,18.4,-18.4,0.33,-0.2,106.0,-130.0
2579043,K02064.01,CANDIDATE,1.0,6.31219171,4.9377,403.7,136.93315,2.17,0.018482,9.962,0.018,89.9,1.075,1.124,6322.0,4.426,-0.12,14.959,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.202e-05,-2.202e-05,0.0922,-0.0922,13.3,-13.3,0.7,-0.23,169.0,-225.0
3239671,K02066.01,CONFIRMED,0.997,147.97391,6.854,1267.1,263.08561,3.33,0.032114,170.1,0.034,89.99,0.95,0.905,5578.0,4.44,0.0,14.904,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.00116,-0.00116,0.168,-0.168,53.5,-53.5,0.43,-0.29,100.0,-111.0
9304101,K02067.01,CONFIRMED,0.975,13.24503482,4.4078,156.1,142.00573,1.77,0.011651,20.22,0.498,88.59,1.39,0.988,5636.0,4.147,0.12,12.584,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.677e-05,-4.677e-05,0.0831,-0.0831,5.0,-5.0,0.28,-0.38,114.0,-103.0
11360571,K02069.01,CONFIRMED,0.937,77.2550726,10.214,589.5,159.32399,3.7,0.024976,34.2,0.837,88.6,1.356,1.212,6564.0,4.255,-0.16,13.754,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0003913,-0.0003913,0.161,-0.161,15.2,-15.2,1.14,-0.66,181.0,-250.0
6035124,K02071.01,CONFIRMED,0.9,3.85690686,2.0808,127.8,134.47405,0.93,0.010442,12.71,0.466,87.9,0.813,0.902,5272.0,4.574,0.12,13.746,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.118e-05,-1.118e-05,0.0742,-0.0742,6.2,-6.2,0.09,-0.04,73.0,-84.0
8160953,K01858.01,CONFIRMED,1.0,116.3311739,7.025,1586.3,173.68887,3.26,0.035703,130.95,0.032,89.99,0.835,0.868,5354.0,4.533,0.0,14.767,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.000611,-0.000611,0.143,-0.143,54.1,-54.1,0.3,-0.18,106.0,-106.0
8160953,K01858.02,CANDIDATE,0.5359999999999999,86.049055,29.28,429.9,201.0385,2.06,0.018911,22.13,0.2597,89.38,0.997,0.981,5733.0,4.432,0.07,14.767,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.006998,-0.006998,4.8,-4.8,35.0,-35.0,0.8,-0.23,157.0,-165.0
4157325,K01860.01,CONFIRMED,1.0,6.31943553,3.3422,581.1,132.22892,2.71,0.024241,9.7,0.775,85.42,1.022,0.949,5670.0,4.397,0.06,14.028,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.289e-05,-1.289e-05,0.0457,-0.0457,10.3,-10.3,0.39,-0.29,114.0,-114.0
4157325,K01860.02,CONFIRMED,1.0,12.20951755,4.1808,538.1,360.3204,2.61,0.023354,14.84,0.779,86.99,1.022,0.949,5670.0,4.397,0.06,14.028,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.932e-05,-3.932e-05,0.0768,-0.0768,12.5,-12.5,0.37,-0.28,114.0,-114.0
4157325,K01860.03,CONFIRMED,1.0,3.07644709,2.6326,216.7,353.7643,1.61,0.01442,6.54,0.708,83.78,1.022,0.949,5670.0,4.397,0.06,14.028,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.038e-05,-1.038e-05,0.0693,-0.0693,8.1,-8.1,0.23,-0.17,114.0,-114.0
5108214,K01924.01,FALSE POSITIVE,0.999,2.11913005,4.141,28.7,132.59,1.35,0.005188,3.04,0.67,77.24,2.377,1.339,5799.0,3.813,0.16,7.837,0,1,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.116e-05,-2.116e-05,0.261,-0.261,1.6,-1.6,0.12,-0.15,78.0,-78.0
9955598,K01925.01,CONFIRMED,0.999,68.958447,3.128,123.3,179.08158,1.11,0.011473,99.4,0.821,89.53,0.888,0.902,5455.0,4.497,0.06,9.439,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002345,-0.0002345,0.0869,-0.0869,4.8,-4.8,0.05,-0.04,73.0,-82.0
10723750,K00209.02,CONFIRMED,1.0,18.79591276,7.5235,2431.4,145.821854,7.39,0.048106,15.0,0.695,87.35,1.406,1.102,6163.0,4.185,-0.06,14.274,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.231e-05,-1.231e-05,0.044,-0.044,10.0,-10.0,1.33,-1.33,123.0,-123.0
7219761,K01927.01,FALSE POSITIVE,0.19749999999999998,47.76397728,4.08,44992.590000000004,165.041066,39.910000000000004,0.2718419,11.2137,0.9557,85.10499999999999,1.1236,0.8705,5586.9,4.2812,-0.08600000000000001,9.668,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021544999999999997,-0.002152,0.34009999999999996,-0.34009999999999996,123.4,-122.9,11.594999999999999,-7.9590000000000005,178.9,-173.2
5770074,K01928.01,CONFIRMED,0.986,63.0380366,7.3702,658.7,169.12161,2.59,0.023298,66.852,0.021,89.98,1.019,0.976,5798.0,4.411,0.0,13.605,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002293,-0.0002293,0.0855,-0.0855,14.2,-14.2,0.39,-0.22,104.0,-116.0
10136549,K01929.01,CONFIRMED,1.0,9.69315023,5.6725,141.8,132.81362,1.89,0.01176,9.13,0.734,85.39,1.472,1.014,5683.0,4.108,0.1,12.727,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.759e-05,-2.759e-05,0.067,-0.067,3.3,-3.3,0.29,-0.44,115.0,-104.0
9851271,K02003.01,FALSE POSITIVE,0.0,8.48031229,7.105,351.1,135.85319,2.58,0.021887,3.54,0.951,74.43,1.078,0.982,5910.0,4.364,-0.08,14.613,0,0,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,3.933e-05,-3.933e-05,0.218,-0.218,10.3,-10.3,0.77,-0.42,158.0,-193.0
12154526,K02004.01,CONFIRMED,0.999,56.1886436,6.5272,346.2,146.37945,2.56,0.019925,34.7,0.873,88.56,1.176,1.071,5700.0,4.327,0.34,13.351,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002642,-0.0002642,0.0894,-0.0894,10.0,-10.0,0.39,-0.33,114.0,-114.0
6665512,K02005.01,CONFIRMED,1.0,6.92101452,4.3591,529.7,135.64343,1.48,0.023135,8.2,0.771,84.6,0.585,0.571,4461.0,4.661,-0.6,14.832,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.22e-05,-2.22e-05,0.0801,-0.0801,15.0,-15.0,0.12,-0.14,132.0,-132.0
10525027,K02006.01,CONFIRMED,1.0,3.27344784,1.7292,262.5,134.45023,0.81,0.014934,13.24,0.44,88.1,0.496,0.528,3758.0,4.769,0.0,14.22,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,6.177e-06,-6.177e-06,0.0495,-0.0495,9.1,-9.1,0.07,-0.07,75.0,-85.0
11069176,K02007.01,CONFIRMED,0.999,15.3789014,4.662,185.1,143.40629,2.94,0.01252,23.87,0.359,89.14,2.153,1.276,5817.0,3.877,0.18,13.127,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001383,-0.0001383,0.228,-0.228,12.0,-12.0,0.38,-1.04,78.0,-78.0
10005758,K01783.01,CONFIRMED,0.999,134.4785189,5.9288,4033.5,169.28141,10.52,0.072121,94.15,0.924,89.44,1.336,0.996,5791.0,4.185,0.02,13.929,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001705,-0.0001705,0.0565,-0.0565,46.0,-46.0,1.65,-2.01,117.0,-105.0
10158418,K01784.01,CANDIDATE,0.999,5.007414194,1.3584,4413.9,135.024066,8.8,0.07733,15.527,0.926,86.58,1.042,1.034,5957.0,4.417,0.0,13.592,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.164e-06,-1.164e-06,0.0168,-0.0168,28.3,-28.3,1.42,-0.71,107.0,-131.0
3128793,K01786.01,FALSE POSITIVE,0.0,24.68662378,15.168,8052.3,137.53976,48.04,0.085729,10.9,0.643,86.62,5.132,0.95,4648.0,2.996,0.14,14.633,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.704e-05,-4.704e-05,0.146,-0.146,44.2,-44.2,12.51,-6.73,69.0,-55.0
5864975,K01787.01,CONFIRMED,1.0,98.7179332,6.593,7320.0,131.58694,6.99,0.081484,103.8,0.588,89.68,0.786,0.871,5808.0,4.583,-0.46,15.7,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001461,-0.0001461,0.109,-0.109,70.5,-70.5,1.48,-0.52,157.0,-157.0
2975770,K01788.01,CONFIRMED,0.933,71.52543938,5.9189,5904.3,191.69147,5.76,0.06781,98.388,0.066,89.96,0.778,0.769,4855.0,4.542,0.12,14.521,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,9.47e-05,-9.47e-05,0.0564,-0.0564,59.5,-59.5,0.22,-0.35,77.0,-87.0
3648437,K01861.01,CANDIDATE,1.0,17.50441726,4.2585,725.4,135.74731,3.56,0.024535,32.18,0.006,89.99,1.329,0.933,5815.0,4.16,-0.18,13.926,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.694e-05,-4.694e-05,0.0648,-0.0648,17.1,-17.1,0.53,-0.73,78.0,-78.0
7877496,K00202.01,CONFIRMED,1.0,1.72086129,2.0243,10184.0,133.0209998,13.25,0.099872,5.443,0.725,82.35,1.215,1.068,5742.0,4.297,0.26,14.309,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,7.1e-08,-7.1e-08,0.00533,-0.00533,8.1,-8.1,0.85,-1.05,115.0,-115.0
7286173,K01862.01,CONFIRMED,0.359,56.4349933,4.7381,580.0,151.41082,2.37,0.021706,92.954,0.019,89.99,1.001,0.88,5534.0,4.381,0.0,13.668,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001488,-0.0001488,0.0712,-0.0712,14.0,-14.0,0.32,-0.28,110.0,-100.6
11126381,K01863.01,CONFIRMED,1.0,33.7888028,5.496,649.2,153.65384,2.71,0.023375,47.92,0.078,89.91,1.062,1.122,6202.0,4.436,-0.02,13.631,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001466,-0.0001466,0.102,-0.102,20.6,-20.6,0.89,-0.3,166.0,-203.0
4149450,K01864.01,CONFIRMED,1.0,3.215109385,4.365,158.0,133.77747,1.54,0.015061,2.18,0.954,63.99,0.934,0.942,5541.0,4.472,0.12,13.405,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,7.879e-06,-7.879e-06,0.112,-0.112,3.4,-3.4,0.19,-0.12,100.0,-111.0
10136549,K01929.02,CONFIRMED,0.998,3.29276797,4.8069,80.7,133.00741,1.39,0.008673,4.06,0.663,80.59,1.472,1.014,5683.0,4.108,0.1,12.727,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.192e-05,-1.192e-05,0.0819,-0.0819,2.2,-2.2,0.22,-0.32,115.0,-104.0
5511081,K01930.01,CONFIRMED,0.999,13.72710334,7.3419,199.2,138.74473,2.38,0.012888,14.4747,0.025,89.9,1.693,1.086,5951.0,4.017,-0.08,12.119,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.068e-05,-4.068e-05,0.0741,-0.0741,3.4,-3.4,0.16,-0.13,80.0,-80.0
5511081,K01930.02,CONFIRMED,0.998,24.3110031,8.7682,184.4,137.0394,2.3,0.012424,21.23,0.146,89.61,1.693,1.086,5951.0,4.017,-0.08,12.119,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001036,-0.0001036,0.0967,-0.0967,4.0,-4.0,0.15,-0.13,80.0,-80.0
5511081,K01930.03,CONFIRMED,0.896,44.4304059,10.306,238.5,143.5462,2.61,0.014103,33.39,0.025,89.96,1.693,1.086,5951.0,4.017,-0.08,12.119,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001911,-0.0001911,0.112,-0.112,4.9,-4.9,0.17,-0.15,80.0,-80.0
5511081,K01930.04,CONFIRMED,0.996,9.34145925,6.18,81.7,132.38581,1.56,0.008438,10.41,0.455,87.49,1.693,1.086,5951.0,4.017,-0.08,12.119,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.43e-05,-4.43e-05,0.114,-0.114,3.0,-3.0,0.11,-0.09,80.0,-80.0
10978763,K01931.01,CONFIRMED,1.0,4.97760447,2.5719,287.3,134.67304,1.75,0.015682,13.3,0.474,87.96,1.023,0.87,5353.0,4.358,0.16,14.531,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.694e-05,-1.694e-05,0.079,-0.079,11.6,-11.6,0.24,-0.24,80.0,-72.0
11069176,K02007.02,CONFIRMED,0.974,21.1285655,3.852,176.7,149.27632,2.88,0.012237,39.6,0.36,89.48,2.153,1.276,5817.0,3.877,0.18,13.127,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001997,-0.0001997,0.226,-0.226,15.5,-15.5,0.36,-1.02,78.0,-78.0
8098728,K02008.01,FALSE POSITIVE,0.0,24.4851178,4.642,263.8,137.6248,7.14,0.021816,10.74,0.987,84.73,2.995,1.42,6655.0,3.638,-0.58,10.8,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0003407,-0.0003407,0.279,-0.279,25.4,-25.4,1.2,-2.82,168.0,-184.0
6152974,K00216.02,CONFIRMED,0.992,7.51854537,2.845,286.7,132.53078,1.42,0.015061,20.33,0.13,89.63,0.864,0.811,5064.0,4.474,0.18,14.711,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.933e-05,-4.933e-05,0.146,-0.146,17.2,-17.2,0.06,-0.12,83.0,-75.0
2449431,K02009.01,CANDIDATE,0.936,86.7490807,9.179,547.1,170.29281,2.23,0.021098,73.73,0.003,90.0,0.97,0.901,5579.0,4.419,0.0,13.82,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0005499,-0.0005499,0.135,-0.135,17.3,-17.3,0.31,-0.22,111.0,-100.0
5631630,K02010.01,CONFIRMED,0.879,25.96190067,6.2732,350.3,138.96908,3.25,0.017211,32.16,0.02,89.96,1.729,1.337,6369.0,4.088,0.06,13.2,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,9.616e-05,-9.616e-05,0.0941,-0.0941,10.5,-10.5,0.59,-0.73,77.0,-83.0
6504954,K01790.01,CONFIRMED,0.999,130.3543929,6.474,5128.7,144.06022,7.7,0.06946,127.6,0.675,89.7,1.015,1.089,5970.0,4.463,0.1,15.254,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002139,-0.0002139,0.143,-0.143,59.7,-59.7,2.53,-0.84,163.0,-199.0
9410930,K00196.01,CONFIRMED,1.0,1.855557556,2.35672,10570.0,137.181028,10.05,0.097147,5.749,0.554,84.47,0.947,0.903,5657.0,4.441,-0.08,14.465,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,7.9e-08,-7.9e-08,0.0061,-0.0061,7.1,-7.1,0.59,-0.66,113.0,-113.0
5731623,K01793.01,CANDIDATE,1.0,3.261759866,1.7593,3876.1,131.778858,8.01,0.077582,7.303,0.949,82.54,0.945,1.023,6131.0,4.497,-0.24,15.28,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.167e-06,-1.167e-06,0.0301,-0.0301,32.2,-32.2,2.66,-0.89,191.0,-234.0
6153672,K01794.01,FALSE POSITIVE,0.003,3.364425589,1.3261,4843.0,131.66843,56.83,0.671549,9.73,1.597,80.55,0.775,0.855,5813.0,4.589,-0.52,15.337,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.881e-06,-4.881e-06,0.0714,-0.0714,194.0,-194.0,14.74,-4.91,174.0,-174.0
